thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,Target.started,mouse.started,Fixation.stopped,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
121,0,121,[0.22777777777777777],[0.4777777777777778],[1],[0],[0],[1.8868718000594527],['Target'],121,0,121,0,195.70539030001964,,10,195.68797379999887,195.70539030001964,195.70539030001964,0.029641299974173307,196.7064490999328,197.5749415999744,[0.22777777777777777],[0.4777777777777778],[1],[0],[0],[1.8868718000594527],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
122,0,122,[-0.35833333333333334],[0.3736111111111111],[1],[0],[0],[1.4160628999816254],['Target'],122,0,122,0,197.60501499997918,,5,197.59219460003078,197.60501499997918,197.60501499997918,0.017054300056770444,198.60687449993566,199.00834299996495,[-0.35833333333333334],[0.3736111111111111],[1],[0],[0],[1.4160628999816254],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
123,0,123,[0.20416666666666666],[0.19583333333333333],[1],[0],[0],[1.4508048000279814],['Target'],123,0,123,0,199.03854750003666,,5,199.02596050000284,199.03854750003666,199.03854750003666,0.01739990001078695,200.04053330002353,200.47687210002914,[0.20416666666666666],[0.19583333333333333],[1],[0],[0],[1.4508048000279814],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
124,0,124,[-0.1638888888888889],[0.34305555555555556],[1],[0],[0],[1.3020562999881804],['Target'],124,0,124,0,200.50616839993745,,5,200.491760600009,200.50616839993745,200.50616839993745,0.014723700005561113,201.50758490001317,201.79396409995388,[-0.1638888888888889],[0.34305555555555556],[1],[0],[0],[1.3020562999881804],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
125,0,125,[-0.05416666666666667],[-0.4097222222222222],[1],[0],[0],[1.730914399959147],['Target'],125,0,125,0,201.82242390001193,,5,201.8112096999539,201.82242390001193,201.82242390001193,0.01698339998256415,202.8233443000354,203.5422248999821,[-0.05416666666666667],[-0.4097222222222222],[1],[0],[0],[1.730914399959147],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
126,0,126,[0.3861111111111111],[0.20972222222222223],[1],[0],[0],[1.3888688998995349],['Target'],126,0,126,0,203.58910049998667,,10,203.56958430004306,203.58910049998667,203.58910049998667,0.027216700022108853,204.5900576999411,204.95852829993237,[0.3861111111111111],[0.20972222222222223],[1],[0],[0],[1.3888688998995349],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
127,0,127,[0.04027777777777778],[-0.4666666666666667],[1],[0],[0],[2.4156559000257403],['Target'],127,0,127,0,204.98897379997652,,5,204.9770370000042,204.98897379997652,204.98897379997652,0.018312099971808493,205.99076910002623,207.3927741999505,[0.04027777777777778],[-0.4666666666666667],[1],[0],[0],[2.4156559000257403],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
128,0,128,[0.175],[-0.05555555555555555],[1],[0],[0],[1.7809000000124797],['Target'],128,0,128,0,207.45812740002293,,10,207.4276199999731,207.45812740002293,207.45812740002293,0.03465300006791949,208.4590409999946,209.208586200024,[0.175],[-0.05555555555555555],[1],[0],[0],[1.7809000000124797],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
129,0,129,[-0.32083333333333336],[0.2361111111111111],[1],[0],[0],[1.5860617000143975],['Target'],129,0,129,0,209.23972589999903,,5,209.2227322999388,209.23972589999903,209.23972589999903,0.013965100049972534,210.24039900000207,210.80888929998036,[-0.32083333333333336],[0.2361111111111111],[1],[0],[0],[1.5860617000143975],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
130,0,130,[0.3638888888888889],[0.14444444444444443],[1],[0],[0],[2.034996400005184],['Target'],130,0,130,0,210.85574699996505,,10,210.84069809992798,210.85574699996505,210.85574699996505,0.03164279996417463,211.85760859993752,212.8757714999374,[0.3638888888888889],[0.14444444444444443],[1],[0],[0],[2.034996400005184],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
131,0,131,[0.09166666666666666],[0.20972222222222223],[1],[0],[0],[1.1969017999945208],['Target'],131,0,131,0,212.90587549994234,,5,212.89548730000388,212.90587549994234,212.90587549994234,0.019495799904689193,213.9088439999614,214.09245420002844,[0.09166666666666666],[0.20972222222222223],[1],[0],[0],[1.1969017999945208],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
132,0,132,[-0.4375],[0.2833333333333333],[1],[0],[0],[1.742747399955988],['Target'],132,0,132,0,214.14074729999993,,10,214.11906980001368,214.14074729999993,214.14074729999993,0.026500199921429157,215.14281749993097,215.86192960001063,[-0.4375],[0.2833333333333333],[1],[0],[0],[1.742747399955988],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
133,0,133,[-0.2513888888888889],[0.058333333333333334],[1],[0],[0],[1.5648510000901297],['Target'],133,0,133,0,215.88960929994937,,5,215.8778565999819,215.88960929994937,215.88960929994937,0.015652499976567924,216.89123940002173,217.4427917000139,[-0.2513888888888889],[0.058333333333333334],[1],[0],[0],[1.5648510000901297],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
134,0,134,[0.23055555555555557],[0.004166666666666667],[1],[0],[0],[1.7856670999899507],['Target'],134,0,134,0,217.48938849999104,,10,217.4736306000268,217.48938849999104,217.48938849999104,0.030681499978527427,218.49156340002082,219.2593790999381,[0.23055555555555557],[0.004166666666666667],[1],[0],[0],[1.7856670999899507],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
135,0,135,[0.013888888888888888],[0.06527777777777778],[1],[0],[0],[1.2483269000658765],['Target'],135,0,135,0,219.2896401999751,,5,219.27838729997166,219.2896401999751,219.2896401999751,0.01881360006518662,220.29148479993455,220.52679399994668,[0.013888888888888888],[0.06527777777777778],[1],[0],[0],[1.2483269000658765],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
136,0,136,[0.02638888888888889],[-0.4486111111111111],[1],[0],[0],[2.050175999989733],['Target'],136,0,136,0,220.5730832000263,,10,220.5592931000283,220.5730832000263,220.5730832000263,0.03234359994530678,221.57425830001011,222.60954999993555,[0.02638888888888889],[-0.4486111111111111],[1],[0],[0],[2.050175999989733],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
137,0,137,[0.42916666666666664],[0.3388888888888889],[1],[0],[0],[1.4194255999755114],['Target'],137,0,137,0,222.65633309993427,,10,222.6411216999404,222.65633309993427,222.65633309993427,0.03135970002040267,223.6583941000281,224.06067799997982,[0.42916666666666664],[0.3388888888888889],[1],[0],[0],[1.4194255999755114],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
138,0,138,[0.275],[0.49444444444444446],[1],[0],[0],[1.1502814000705257],['Target'],138,0,138,0,224.10657930001616,,10,224.0925046999473,224.10657930001616,224.10657930001616,0.03151490003801882,225.10824480000883,225.24290199996904,[0.275],[0.49444444444444446],[1],[0],[0],[1.1502814000705257],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
139,0,139,[-0.23194444444444445],[0.2263888888888889],[1],[0],[0],[1.2654901000205427],['Target'],139,0,139,0,225.2733745999867,,5,225.26111820002552,225.2733745999867,225.2733745999867,0.01802509999834001,226.27468929998577,226.5266972000245,[-0.23194444444444445],[0.2263888888888889],[1],[0],[0],[1.2654901000205427],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
140,0,140,[-0.07777777777777778],[0.37083333333333335],[1],[0],[0],[1.5014742000494152],['Target'],140,0,140,0,226.57327729999088,,10,226.55887399998028,226.57327729999088,226.57327729999088,0.031775500043295324,227.57540440000594,228.0604314999655,[-0.07777777777777778],[0.37083333333333335],[1],[0],[0],[1.5014742000494152],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
141,0,141,[-0.39166666666666666],[0.29305555555555557],[1],[0],[0],[1.6342391999205574],['Target'],141,0,141,0,228.09003900003154,,5,228.07921080000233,228.09003900003154,228.09003900003154,0.018584499950520694,229.09278509998694,229.7135456999531,[-0.39166666666666666],[0.29305555555555557],[1],[0],[0],[1.6342391999205574],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
142,0,142,[-0.044444444444444446],[-0.125],[1],[0],[0],[1.3178353999974206],['Target'],142,0,142,0,229.75767760002054,,10,229.74169659998734,229.75767760002054,229.75767760002054,0.027973299962468445,230.75958409998566,231.05960909998976,[-0.044444444444444446],[-0.125],[1],[0],[0],[1.3178353999974206],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
143,0,143,[0.3597222222222222],[-0.02361111111111111],[1],[0],[0],[1.3361146999523044],['Target'],143,0,143,0,231.09097070002463,,5,231.07744050002657,231.09097070002463,231.09097070002463,0.017645399901084602,232.09241739998106,232.4136956000002,[0.3597222222222222],[-0.02361111111111111],[1],[0],[0],[1.3361146999523044],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
144,0,144,[0.39166666666666666],[0.40694444444444444],[1],[0],[0],[1.6676041999598965],['Target'],144,0,144,0,232.4572521999944,,10,232.4436237999471,232.4572521999944,232.4572521999944,0.029652300057932734,233.45962480001617,234.11130310001317,[0.39166666666666666],[0.40694444444444444],[1],[0],[0],[1.6676041999598965],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
145,0,145,[-0.06944444444444445],[-0.29583333333333334],[1],[0],[0],[1.5073537999996915],['Target'],145,0,145,0,234.15755000000354,,10,234.13740460004192,234.15755000000354,234.15755000000354,0.025962700019590557,235.15974959998857,235.64486030000262,[-0.06944444444444445],[-0.29583333333333334],[1],[0],[0],[1.5073537999996915],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
146,0,146,[0.39444444444444443],[0.06388888888888888],[1],[0],[0],[1.478963500005193],['Target'],146,0,146,0,235.69126120000146,,5,235.66742559999693,235.69126120000146,235.69126120000146,0.022340800031088293,236.69209050002974,237.1465107999975,[0.39444444444444443],[0.06388888888888888],[1],[0],[0],[1.478963500005193],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
147,0,147,[-0.46944444444444444],[-0.25416666666666665],[1],[0],[0],[1.7523175000678748],['Target'],147,0,147,0,237.19105519994628,,10,237.1757748000091,237.19105519994628,237.19105519994628,0.029047399992123246,238.19254580000415,238.92818709998392,[-0.46944444444444444],[-0.25416666666666665],[1],[0],[0],[1.7523175000678748],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
148,0,148,[-0.33194444444444443],[0.3625],[1],[0],[0],[2.216515500098467],['Target'],148,0,148,0,238.95762739994098,,5,238.94463949999772,238.95762739994098,238.95762739994098,0.016231199959293008,239.9599331000354,241.16124189994298,[-0.33194444444444443],[0.3625],[1],[0],[0],[2.216515500098467],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
149,0,149,[0.3111111111111111],[-0.0763888888888889],[1],[0],[0],[1.301228699972853],['Target'],149,0,149,0,241.19210680003744,,5,241.17654739995487,241.19210680003744,241.19210680003744,0.015147399972192943,242.1922554000048,242.47786510002334,[0.3111111111111111],[-0.0763888888888889],[1],[0],[0],[1.301228699972853],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
150,0,150,[0.4583333333333333],[-0.13472222222222222],[1],[0],[0],[1.597277499968186],['Target'],150,0,150,0,242.52428000001237,,5,242.4972813000204,242.52428000001237,242.52428000001237,0.019258499960415065,243.5266743999673,244.09462749992963,[0.4583333333333333],[-0.13472222222222222],[1],[0],[0],[1.597277499968186],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
151,0,151,[-0.16805555555555557],[0.25416666666666665],[1],[0],[0],[2.387432500021532],['Target'],151,0,151,0,244.14166269998532,,10,244.1243273,244.14166269998532,244.14166269998532,0.02952240000013262,245.14422559994273,246.51184649998322,[-0.16805555555555557],[0.25416666666666665],[1],[0],[0],[2.387432500021532],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
152,0,152,[-0.14166666666666666],[0.2791666666666667],[1],[0],[0],[1.6385338000254706],['Target'],152,0,152,0,246.55817919992842,,10,246.54067070002202,246.55817919992842,246.55817919992842,0.028644700068980455,247.56061869999394,248.17935420002323,[-0.14166666666666666],[0.2791666666666667],[1],[0],[0],[1.6385338000254706],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
153,0,153,[-0.11944444444444445],[0.10416666666666667],[1],[0],[0],[1.2889932999387383],['Target'],153,0,153,0,248.22538940003142,,10,248.20562030002475,248.22538940003142,248.22538940003142,0.025965599925257266,249.22599760000594,249.49470040004235,[-0.11944444444444445],[0.10416666666666667],[1],[0],[0],[1.2889932999387383],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
154,0,154,[-0.4986111111111111],[-0.39166666666666666],[1],[0],[0],[1.8661799998953938],['Target'],154,0,154,0,249.55827659997158,,10,249.52828069997486,249.55827659997158,249.55827659997158,0.03323419997468591,250.56001969997305,251.3945719000185,[-0.4986111111111111],[-0.39166666666666666],[1],[0],[0],[1.8661799998953938],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
155,0,155,[-0.40555555555555556],[-0.4597222222222222],[1],[0],[0],[1.436215199995786],['Target'],155,0,155,0,251.4415169999702,,10,251.4251268999651,251.4415169999702,251.4415169999702,0.03034619998652488,252.4435947999591,252.8614249000093,[-0.40555555555555556],[-0.4597222222222222],[1],[0],[0],[1.436215199995786],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
156,0,156,[-0.4152777777777778],[-0.20416666666666666],[1],[0],[0],[1.3317192000104114],['Target'],156,0,156,0,252.89157049998175,,5,252.8800765000051,252.89157049998175,252.89157049998175,0.01835140003822744,253.8934799999697,254.21189559996128,[-0.4152777777777778],[-0.20416666666666666],[1],[0],[0],[1.3317192000104114],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
157,0,157,[-0.013888888888888888],[-0.23333333333333334],[1],[0],[0],[1.48518930003047],['Target'],157,0,157,0,254.2423285000259,,5,254.22594579996075,254.2423285000259,254.2423285000259,0.013867000001482666,255.24342559999786,255.71123429993168,[-0.013888888888888888],[-0.23333333333333334],[1],[0],[0],[1.48518930003047],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
158,0,158,[-0.22361111111111112],[-0.3541666666666667],[1],[0],[0],[1.1057440999429673],['Target'],158,0,158,0,255.75826899998356,,10,255.7387630000012,255.75826899998356,255.75826899998356,0.02734330005478114,256.7606503999559,256.8445907999994,[-0.22361111111111112],[-0.3541666666666667],[1],[0],[0],[1.1057440999429673],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
159,0,159,[0.29444444444444445],[-0.19166666666666668],[1],[0],[0],[1.5722900999244303],['Target'],159,0,159,0,256.89162020001095,,10,256.87549170001876,256.89162020001095,256.89162020001095,0.030634899972938,257.8936579999281,258.44792029995006,[0.29444444444444445],[-0.19166666666666668],[1],[0],[0],[1.5722900999244303],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
160,0,160,[-0.4486111111111111],[-0.15416666666666667],[1],[0],[0],[1.9164215000346303],['Target'],160,0,160,0,258.4757863000268,,5,258.4621771000093,258.4757863000268,258.4757863000268,0.014009800041094422,259.4772378000198,260.3786973999813,[-0.4486111111111111],[-0.15416666666666667],[1],[0],[0],[1.9164215000346303],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
161,0,161,[0.19444444444444445],[0.45416666666666666],[1],[0],[0],[2.3079118999885395],['Target'],161,0,161,0,260.42502620001324,,10,260.4035332000349,260.42502620001324,260.42502620001324,0.024657799978740513,261.4272136000218,262.7115159999812,[0.19444444444444445],[0.45416666666666666],[1],[0],[0],[2.3079118999885395],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
162,0,162,[0.29444444444444445],[-0.2902777777777778],[1],[0],[0],[1.5245139999315143],['Target'],162,0,162,0,262.74223390000407,,5,262.72393710003234,262.74223390000407,262.74223390000407,0.01227669999934733,263.74473919998854,264.24861000000965,[0.29444444444444445],[-0.2902777777777778],[1],[0],[0],[1.5245139999315143],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
163,0,163,[0.3625],[0.31805555555555554],[1],[0],[0],[1.8537713999394327],['Target'],163,0,163,0,264.2923461999744,,10,264.27667429996654,264.2923461999744,264.2923461999744,0.02783649996854365,265.2952367999824,266.1306451000273,[0.3625],[0.31805555555555554],[1],[0],[0],[1.8537713999394327],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
164,0,164,[0.49583333333333335],[-0.09305555555555556],[1],[0],[0],[1.9208489001030102],['Target'],164,0,164,0,266.2426173000131,,10,266.2289919999894,266.2426173000131,266.2426173000131,0.09799029992427677,267.2443945000414,268.1499729999341,[0.49583333333333335],[-0.09305555555555556],[1],[0],[0],[1.9208489001030102],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
165,0,165,[-0.2125],[0.3263888888888889],[1],[0],[0],[1.398645899957046],['Target'],165,0,165,0,268.20919199998025,,10,268.18217469996307,268.20919199998025,268.20919199998025,0.03197849995922297,269.21125609998126,269.5809723000275,[-0.2125],[0.3263888888888889],[1],[0],[0],[1.398645899957046],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
166,0,166,[-0.20694444444444443],[0.09444444444444444],[1],[0],[0],[1.1530615000519902],['Target'],166,0,166,0,269.6258389999857,,10,269.6111061000265,269.6258389999857,269.6258389999857,0.02981580002233386,270.62823729997035,270.7643491999479,[-0.20694444444444443],[0.09444444444444444],[1],[0],[0],[1.1530615000519902],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
167,0,167,[-0.29444444444444445],[-0.2847222222222222],[1],[0],[0],[2.018721100059338],['Target'],167,0,167,0,270.82643669995014,,10,270.7940060000401,270.82643669995014,270.82643669995014,0.02938050008378923,271.8277075999649,272.8128192999866,[-0.29444444444444445],[-0.2847222222222222],[1],[0],[0],[2.018721100059338],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
168,0,168,[0.43472222222222223],[0.28055555555555556],[1],[0],[0],[2.0333334000315517],['Target'],168,0,168,0,272.877355900011,,10,272.84699540003203,272.877355900011,272.877355900011,0.03398800001014024,273.87843239994254,274.88041660003364,[0.43472222222222223],[0.28055555555555556],[1],[0],[0],[2.0333334000315517],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
169,0,169,[-0.175],[-0.15555555555555556],[1],[0],[0],[1.3310721999732777],['Target'],169,0,169,0,274.9093184999656,,5,274.8981585999718,274.9093184999656,274.9093184999656,0.017396099981851876,275.91148959996644,276.2293391999556,[-0.175],[-0.15555555555555556],[1],[0],[0],[1.3310721999732777],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
170,0,170,[0.18611111111111112],[0.48333333333333334],[1],[0],[0],[3.5230042000766844],['Target'],170,0,170,0,276.2760885999305,,10,276.25989869993646,276.2760885999305,276.2760885999305,0.03029020002577454,277.2779014999978,279.78302370000165,[0.18611111111111112],[0.48333333333333334],[1],[0],[0],[3.5230042000766844],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
171,0,171,[0.11666666666666667],[0.275],[1],[0],[0],[1.3363362000091001],['Target'],171,0,171,0,279.8266245999839,,10,279.8113677999936,279.8266245999839,279.8266245999839,0.028015799936838448,280.82772329996806,281.1477952999994,[0.11666666666666667],[0.275],[1],[0],[0],[1.3363362000091001],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
172,0,172,[-0.4847222222222222],[0.4444444444444444],[1],[0],[0],[1.930343099986203],['Target'],172,0,172,0,281.1761985999765,,5,281.1659425999969,281.1761985999765,281.1761985999765,0.017946199979633093,282.1779349000426,283.09643859998323,[-0.4847222222222222],[0.4444444444444444],[1],[0],[0],[1.930343099986203],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
173,0,173,[0.40694444444444444],[-0.06111111111111111],[1],[0],[0],[1.6367065999656916],['Target'],173,0,173,0,283.1436587999342,,10,283.12659160001203,283.1436587999342,283.1436587999342,0.029883400071412325,284.1617212999845,284.76346739998553,[0.40694444444444444],[-0.06111111111111111],[1],[0],[0],[1.6367065999656916],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
174,0,174,[0.35138888888888886],[0.04583333333333333],[1],[0],[0],[1.3692393000237644],['Target'],174,0,174,0,284.79335930000525,,5,284.78281050000805,284.79335930000525,284.79335930000525,0.019015800091437995,285.7952249000082,286.1521817999892,[0.35138888888888886],[0.04583333333333333],[1],[0],[0],[1.3692393000237644],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
175,0,175,[-0.3263888888888889],[-0.37777777777777777],[1],[0],[0],[2.2172197999898344],['Target'],175,0,175,0,286.21040490001906,,10,286.1814918000018,286.21040490001906,286.21040490001906,0.029013199964538217,287.2121138999937,288.3988312999718,[-0.3263888888888889],[-0.37777777777777777],[1],[0],[0],[2.2172197999898344],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
176,0,176,[0.23333333333333334],[-0.25833333333333336],[1],[0],[0],[1.469269199995324],['Target'],176,0,176,0,288.4431629999308,,10,288.427752199932,288.4431629999308,288.4431629999308,0.028668200015090406,289.4446234999923,289.8970979999285,[0.23333333333333334],[-0.25833333333333336],[1],[0],[0],[1.469269199995324],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
177,0,177,[-0.09027777777777778],[-0.20972222222222223],[1],[0],[0],[1.2353289999300614],['Target'],177,0,177,0,289.9264830999309,,5,289.9133418999845,289.9264830999309,289.9264830999309,0.01601050002500415,290.9297804000089,291.148741699988,[-0.09027777777777778],[-0.20972222222222223],[1],[0],[0],[1.2353289999300614],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
178,0,178,[0.058333333333333334],[0.44166666666666665],[1],[0],[0],[1.9490062999539077],['Target'],178,0,178,0,291.17714329995215,,5,291.1643812999828,291.17714329995215,291.17714329995215,0.015521500026807189,292.17918750003446,293.1134832999669,[0.058333333333333334],[0.44166666666666665],[1],[0],[0],[1.9490062999539077],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
179,0,179,[0.31527777777777777],[-0.4041666666666667],[1],[0],[0],[2.2151713999919593],['Target'],179,0,179,0,293.14423179998994,,5,293.13120439997874,293.14423179998994,293.14423179998994,0.017557600047439337,294.14769230003003,295.34646879998036,[0.31527777777777777],[-0.4041666666666667],[1],[0],[0],[2.2151713999919593],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
180,0,180,[-0.4388888888888889],[0.4736111111111111],[1],[0],[0],[1.9343824000097811],['Target'],180,0,180,0,295.37735139997676,,5,295.3643482000334,295.37735139997676,295.37735139997676,0.01769330003298819,296.37964219995774,297.29885509994347,[-0.4388888888888889],[0.4736111111111111],[1],[0],[0],[1.9343824000097811],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
181,0,181,[0.2013888888888889],[-0.02638888888888889],[1],[0],[0],[1.5375203000148758],['Target'],181,0,181,0,297.34433069999795,,10,297.32697479997296,297.34433069999795,297.34433069999795,0.027893599937669933,298.34557240002323,298.86460369999986,[0.2013888888888889],[-0.02638888888888889],[1],[0],[0],[1.5375203000148758],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
