thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
126,0,126,[-0.23472222222222222],[-0.25277777777777777],[1],[0],[0],[1.1779222999998638],['target'],126,0,126,0,201.76916180000035,,10,201.7473170000003,201.76916180000035,201.76916180000035,0.022401299999728508,202.92547319999994,[-0.23472222222222222],[-0.25277777777777777],[1],[0],[0],[1.1779222999998638],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
127,0,127,[-0.05277777777777778],[0.43194444444444446],[1],[0],[0],[2.2361275000002934],['target'],127,0,127,0,202.95212070000025,,5,202.94002520000004,202.95212070000025,202.95212070000025,0.014168100000006234,205.1763579000003,[-0.05277777777777778],[0.43194444444444446],[1],[0],[0],[2.2361275000002934],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
128,0,128,[-0.018055555555555554],[0.11666666666666667],[1],[0],[0],[1.1171346000000995],['target'],128,0,128,0,205.20269540000027,,5,205.19155450000017,205.20269540000027,205.20269540000027,0.014991500000178348,206.30889320000006,[-0.018055555555555554],[0.11666666666666667],[1],[0],[0],[1.1171346000000995],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
129,0,129,[0.475],[-0.37222222222222223],[1],[0],[0],[2.0296455000002425],['target'],129,0,129,0,206.35270690000016,,10,206.33073650000006,206.35270690000016,206.35270690000016,0.021653499999956694,208.36063090000016,[0.475],[-0.37222222222222223],[1],[0],[0],[2.0296455000002425],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
130,0,130,[0.3611111111111111],[0.10972222222222222],[1],[0],[0],[2.1403949000000466],['target'],130,0,130,0,208.40212659999997,,10,208.38189009999996,208.40212659999997,208.40212659999997,0.020989900000131456,210.52248940000027,[0.3611111111111111],[0.10972222222222222],[1],[0],[0],[2.1403949000000466],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
131,0,131,[0.12222222222222222],[-0.3527777777777778],[1],[0],[0],[2.6499533999999585],['target'],131,0,131,0,210.5530675,,10,210.5437863000002,210.5530675,210.5530675,0.021055599999726837,213.19393549999995,[0.12222222222222222],[-0.3527777777777778],[1],[0],[0],[2.6499533999999585],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
132,0,132,[0.059722222222222225],[-0.44166666666666665],[1],[0],[0],[1.3140578000002279],['target'],132,0,132,0,213.21922780000023,,5,213.20891410000013,213.21922780000023,213.21922780000023,0.01473870000017996,214.5232000000001,[0.059722222222222225],[-0.44166666666666665],[1],[0],[0],[1.3140578000002279],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
133,0,133,[-0.10694444444444444],[-0.3888888888888889],[1],[0],[0],[1.9279928000000837],['target'],133,0,133,0,214.5696226,,10,214.54480740000008,214.5696226,214.5696226,0.02138359999980821,216.47303610000017,[-0.10694444444444444],[-0.3888888888888889],[1],[0],[0],[1.9279928000000837],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
134,0,134,[-0.4597222222222222],[-0.07777777777777778],[1],[0],[0],[1.381195899999966],['target'],134,0,134,0,216.5199150000003,,10,216.49514500000032,216.5199150000003,216.5199150000003,0.02177430000028835,217.8765346,[-0.4597222222222222],[-0.07777777777777778],[1],[0],[0],[1.381195899999966],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
135,0,135,[0.3875],[0.1638888888888889],[1],[0],[0],[1.4902768000001743],['target'],135,0,135,0,217.92015570000012,,10,217.89910450000025,217.92015570000012,217.92015570000012,0.02232720000029076,219.38960250000036,[0.3875],[0.1638888888888889],[1],[0],[0],[1.4902768000001743],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
136,0,136,[0.28055555555555556],[0.2222222222222222],[1],[0],[0],[1.314147999999932],['target'],136,0,136,0,219.43687799999998,,10,219.41197200000033,219.43687799999998,219.43687799999998,0.022095599999829574,220.72631610000008,[0.28055555555555556],[0.2222222222222222],[1],[0],[0],[1.314147999999932],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
137,0,137,[-0.32916666666666666],[-0.14444444444444443],[1],[0],[0],[1.7030523000003086],['target'],137,0,137,0,220.75322670000014,,5,220.74054240000032,220.75322670000014,220.75322670000014,0.01394960000015999,222.4438253000003,[-0.32916666666666666],[-0.14444444444444443],[1],[0],[0],[1.7030523000003086],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
138,0,138,[-0.3],[0.1986111111111111],[1],[0],[0],[1.2220564000003833],['target'],138,0,138,0,222.47031500000003,,5,222.4571406,222.47031500000003,222.47031500000003,0.013101999999889813,223.6793874,[-0.3],[0.1986111111111111],[1],[0],[0],[1.2220564000003833],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
139,0,139,[0.48333333333333334],[0.1361111111111111],[1],[0],[0],[1.4252791000003526],['target'],139,0,139,0,223.72042839999995,,10,223.70146400000021,223.72042839999995,223.72042839999995,0.02187820000017382,225.12693660000014,[0.48333333333333334],[0.1361111111111111],[1],[0],[0],[1.4252791000003526],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
140,0,140,[-0.1986111111111111],[0.46111111111111114],[1],[0],[0],[2.132068700000218],['target'],140,0,140,0,225.22015690000035,,10,225.1958977000004,225.22015690000035,225.22015690000035,0.06872720000001209,227.32816000000003,[-0.1986111111111111],[0.46111111111111114],[1],[0],[0],[2.132068700000218],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
141,0,141,[-0.3],[0.16527777777777777],[1],[0],[0],[1.2528962999999749],['target'],141,0,141,0,227.35346700000036,,5,227.34167810000008,227.35346700000036,227.35346700000036,0.013282099999742059,228.59476900000027,[-0.3],[0.16527777777777777],[1],[0],[0],[1.2528962999999749],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
142,0,142,[0.48194444444444445],[-0.4236111111111111],[1],[0],[0],[2.452346000000034],['target'],142,0,142,0,228.62010120000014,,5,228.6082047,228.62010120000014,228.62010120000014,0.013238600000022416,231.0607954000002,[0.48194444444444445],[-0.4236111111111111],[1],[0],[0],[2.452346000000034],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
143,0,143,[-0.05694444444444444],[-0.32916666666666666],[1],[0],[0],[1.620082800000091],['target'],143,0,143,0,231.08724200000006,,5,231.07517940000025,231.08724200000006,231.08724200000006,0.01417680000031396,232.69545760000028,[-0.05694444444444444],[-0.32916666666666666],[1],[0],[0],[1.620082800000091],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
144,0,144,[0.12638888888888888],[-0.12083333333333333],[1],[0],[0],[1.2137922000001709],['target'],144,0,144,0,232.72053959999994,,5,232.7096034000001,232.72053959999994,232.72053959999994,0.013939899999968475,233.92361000000028,[0.12638888888888888],[-0.12083333333333333],[1],[0],[0],[1.2137922000001709],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
145,0,145,[-0.3236111111111111],[-0.39444444444444443],[1],[0],[0],[1.364198899999792],['target'],145,0,145,0,233.97106440000016,,10,233.94631530000015,233.97106440000016,233.97106440000016,0.022440800000367744,235.3107073000001,[-0.3236111111111111],[-0.39444444444444443],[1],[0],[0],[1.364198899999792],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
146,0,146,[-0.37222222222222223],[0.1597222222222222],[1],[0],[0],[1.9012604999998075],['target'],146,0,146,0,235.3375999,,5,235.3255419000002,235.3375999,235.3375999,0.014604899999994814,237.22699160000002,[-0.37222222222222223],[0.1597222222222222],[1],[0],[0],[1.9012604999998075],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
147,0,147,[-0.14166666666666666],[0.3958333333333333],[1],[0],[0],[1.252878399999645],['target'],147,0,147,0,237.25424880000037,,5,237.2411871000004,237.25424880000037,237.25424880000037,0.014000000000123691,238.49426500000027,[-0.14166666666666666],[0.3958333333333333],[1],[0],[0],[1.252878399999645],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
148,0,148,[0.22361111111111112],[-0.15555555555555556],[1],[0],[0],[1.7180026999999427],['target'],148,0,148,0,238.52100080000037,,5,238.50863700000036,238.52100080000037,238.52100080000037,0.014119200000095589,240.2268285,[0.22361111111111112],[-0.15555555555555556],[1],[0],[0],[1.7180026999999427],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
149,0,149,[0.21805555555555556],[-0.42777777777777776],[1],[0],[0],[1.8731769999999415],['target'],149,0,149,0,240.27103810000017,,10,240.25522679999995,240.27103810000017,240.27103810000017,0.028207800000018324,242.12860530000034,[0.21805555555555556],[-0.42777777777777776],[1],[0],[0],[1.8731769999999415],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
150,0,150,[0.19305555555555556],[-0.2777777777777778],[1],[0],[0],[1.405887200000052],['target'],150,0,150,0,242.1715124000002,,10,242.15325770000027,242.1715124000002,242.1715124000002,0.02443219999986468,243.55939480000006,[0.19305555555555556],[-0.2777777777777778],[1],[0],[0],[1.405887200000052],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
151,0,151,[0.4791666666666667],[-0.30833333333333335],[1],[0],[0],[1.461577600000055],['target'],151,0,151,0,243.60481640000035,,10,243.58269289999998,243.60481640000035,243.60481640000035,0.023035299999719427,245.04450799999995,[0.4791666666666667],[-0.30833333333333335],[1],[0],[0],[1.461577600000055],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
152,0,152,[0.34305555555555556],[-0.4597222222222222],[1],[0],[0],[1.364211300000079],['target'],152,0,152,0,245.07110310000007,,5,245.06316800000013,245.07110310000007,245.07110310000007,0.0184146999999939,246.42763220000006,[0.34305555555555556],[-0.4597222222222222],[1],[0],[0],[1.364211300000079],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
153,0,153,[-0.2972222222222222],[-0.425],[1],[0],[0],[1.7916468000003078],['target'],153,0,153,0,246.4713858,,10,246.4543367000001,246.4713858,246.4713858,0.026498300000184827,248.24618200000032,[-0.2972222222222222],[-0.425],[1],[0],[0],[1.7916468000003078],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
154,0,154,[-0.31527777777777777],[0.18194444444444444],[1],[0],[0],[1.3028522999998131],['target'],154,0,154,0,248.27155870000024,,5,248.26150720000032,248.27155870000024,248.27155870000024,0.015086499999597436,249.5645698000003,[-0.31527777777777777],[0.18194444444444444],[1],[0],[0],[1.3028522999998131],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
155,0,155,[0.14305555555555555],[0.22916666666666666],[1],[0],[0],[1.5414992000000893],['target'],155,0,155,0,249.5883130000002,,5,249.58184720000008,249.5883130000002,249.5883130000002,0.01710060000004887,251.12359790000028,[0.14305555555555555],[0.22916666666666666],[1],[0],[0],[1.5414992000000893],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
156,0,156,[0.2013888888888889],[0.4652777777777778],[1],[0],[0],[1.2882549000000836],['target'],156,0,156,0,251.15451080000003,,5,251.14053920000015,251.15451080000003,251.15451080000003,0.0167381999999634,252.42900340000006,[0.2013888888888889],[0.4652777777777778],[1],[0],[0],[1.2882549000000836],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
157,0,157,[0.225],[0.30694444444444446],[1],[0],[0],[1.6473350999999639],['target'],157,0,157,0,252.45509410000022,,5,252.44573170000012,252.45509410000022,252.45509410000022,0.016541099999813014,254.09329750000006,[0.225],[0.30694444444444446],[1],[0],[0],[1.6473350999999639],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
158,0,158,[0.36944444444444446],[-0.35833333333333334],[1],[0],[0],[2.0814047000003484],['target'],158,0,158,0,254.1219215000001,,5,254.11047290000033,254.1219215000001,254.1219215000001,0.016970000000128493,256.19210060000023,[0.36944444444444446],[-0.35833333333333334],[1],[0],[0],[2.0814047000003484],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
159,0,159,[-0.2652777777777778],[0.0763888888888889],[1],[0],[0],[1.4885863999998037],['target'],159,0,159,0,256.23919700000033,,10,256.2192105000004,256.23919700000033,256.23919700000033,0.026818199999979697,257.70801440000014,[-0.2652777777777778],[0.0763888888888889],[1],[0],[0],[1.4885863999998037],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
160,0,160,[0.35694444444444445],[-0.4125],[1],[0],[0],[1.6139661999995951],['target'],160,0,160,0,257.75565830000005,,10,257.7310706000003,257.75565830000005,257.75565830000005,0.022746099999949365,259.3452234000001,[0.35694444444444445],[-0.4125],[1],[0],[0],[1.6139661999995951],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
161,0,161,[0.4125],[0.1388888888888889],[1],[0],[0],[1.5673885999999584],['target'],161,0,161,0,259.3720989000003,,5,259.35798479999994,259.3720989000003,259.3720989000003,0.012542699999812612,260.9255641,[0.4125],[0.1388888888888889],[1],[0],[0],[1.5673885999999584],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
162,0,162,[-0.15833333333333333],[-0.20555555555555555],[1],[0],[0],[1.504932099999678],['target'],162,0,162,0,260.95613330000015,,5,260.9369561000003,260.95613330000015,260.95613330000015,0.011159499999848776,262.4421776000004,[-0.15833333333333333],[-0.20555555555555555],[1],[0],[0],[1.504932099999678],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
163,0,163,[-0.015277777777777777],[0.4777777777777778],[1],[0],[0],[2.034031000000141],['target'],163,0,163,0,262.4724548000004,,10,262.46215759999995,262.4724548000004,262.4724548000004,0.019753399999899557,264.4964106000002,[-0.015277777777777777],[0.4777777777777778],[1],[0],[0],[2.034031000000141],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
164,0,164,[0.24305555555555555],[0.3625],[1],[0],[0],[1.2153407999999217],['target'],164,0,164,0,264.5229282,,5,264.5132557000002,264.5229282,264.5229282,0.0165646000000379,265.72878660000015,[0.24305555555555555],[0.3625],[1],[0],[0],[1.2153407999999217],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
165,0,165,[0.4583333333333333],[0.03194444444444444],[1],[0],[0],[1.5961496999998417],['target'],165,0,165,0,265.7730510000001,,10,265.7498278000003,265.7730510000001,265.7730510000001,0.02080770000020493,267.3461717,[0.4583333333333333],[0.03194444444444444],[1],[0],[0],[1.5961496999998417],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
166,0,166,[-0.4625],[-0.3416666666666667],[1],[0],[0],[1.6517076000000088],['target'],166,0,166,0,267.3727917000001,,5,267.3609074000001,267.3727917000001,267.3727917000001,0.014516899999762245,269.0128229000002,[-0.4625],[-0.3416666666666667],[1],[0],[0],[1.6517076000000088],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
167,0,167,[0.15416666666666667],[0.33611111111111114],[1],[0],[0],[1.4213555999999699],['target'],167,0,167,0,269.03996050000023,,5,269.0256962000003,269.03996050000023,269.03996050000023,0.01260809999985213,270.4472847000002,[0.15416666666666667],[0.33611111111111114],[1],[0],[0],[1.4213555999999699],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
168,0,168,[0.011111111111111112],[0.25833333333333336],[1],[0],[0],[2.3419269000000895],['target'],168,0,168,0,270.48938640000006,,10,270.47133669999994,270.48938640000006,270.48938640000006,0.023840199999995093,272.8134433,[0.011111111111111112],[0.25833333333333336],[1],[0],[0],[2.3419269000000895],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
169,0,169,[-0.2],[-0.09027777777777778],[1],[0],[0],[1.4065005000002202],['target'],169,0,169,0,272.8563471000002,,10,272.8361796000004,272.8563471000002,272.8563471000002,0.022454299999935756,274.24288700000034,[-0.2],[-0.09027777777777778],[1],[0],[0],[1.4065005000002202],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
170,0,170,[0.2902777777777778],[0.11666666666666667],[1],[0],[0],[1.3914435000001504],['target'],170,0,170,0,274.2734978000003,,5,274.2547684000001,274.2734978000003,274.2734978000003,0.011604799999986426,275.6464272000003,[0.2902777777777778],[0.11666666666666667],[1],[0],[0],[1.3914435000001504],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
171,0,171,[-0.39861111111111114],[0.4597222222222222],[1],[0],[0],[3.0051595999998426],['target'],171,0,171,0,275.67304030000014,,5,275.65794240000014,275.67304030000014,275.67304030000014,0.011314400000173919,278.6633045000003,[-0.39861111111111114],[0.4597222222222222],[1],[0],[0],[3.0051595999998426],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
172,0,172,[0.3902777777777778],[0.4638888888888889],[1],[0],[0],[2.032494999999926],['target'],172,0,172,0,278.69019660000004,,5,278.67671440000004,278.69019660000004,278.69019660000004,0.013190300000132993,280.70941040000025,[0.3902777777777778],[0.4638888888888889],[1],[0],[0],[2.032494999999926],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
173,0,173,[-0.2375],[-0.4736111111111111],[1],[0],[0],[1.8425468000000365],['target'],173,0,173,0,280.74069120000013,,5,280.7222684000003,280.74069120000013,280.74069120000013,0.012644999999793072,282.56502820000014,[-0.2375],[-0.4736111111111111],[1],[0],[0],[1.8425468000000365],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
174,0,174,[-0.16666666666666666],[-0.08194444444444444],[1],[0],[0],[1.5588124999999309],['target'],174,0,174,0,282.6069872000003,,10,282.5864743000002,282.6069872000003,282.6069872000003,0.021227999999609892,284.1454798,[-0.16666666666666666],[-0.08194444444444444],[1],[0],[0],[1.5588124999999309],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
175,0,175,[-0.44305555555555554],[0.36944444444444446],[1],[0],[0],[1.3443597999998929],['target'],175,0,175,0,284.1903381000002,,10,284.1689160000001,284.1903381000002,284.1903381000002,0.023205099999813683,285.5134987000001,[-0.44305555555555554],[0.36944444444444446],[1],[0],[0],[1.3443597999998929],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
176,0,176,[0.14027777777777778],[-0.0625],[1],[0],[0],[1.3554347000003872],['target'],176,0,176,0,285.54028930000004,,5,285.52598420000004,285.54028930000004,285.54028930000004,0.012259799999810639,286.8816114000001,[0.14027777777777778],[-0.0625],[1],[0],[0],[1.3554347000003872],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
177,0,177,[-0.08194444444444444],[-0.4041666666666667],[1],[0],[0],[1.5773862000000918],['target'],177,0,177,0,286.92424610000035,,10,286.90219330000036,286.92424610000035,286.92424610000035,0.020348699999885866,288.4797675,[-0.08194444444444444],[-0.4041666666666667],[1],[0],[0],[1.5773862000000918],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
178,0,178,[0.4305555555555556],[0.37083333333333335],[1],[0],[0],[1.5050570999997035],['target'],178,0,178,0,288.5066859000003,,5,288.4927917,288.5066859000003,288.5066859000003,0.01276800000005096,289.99804330000006,[0.4305555555555556],[0.37083333333333335],[1],[0],[0],[1.5050570999997035],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
179,0,179,[-0.075],[-0.46944444444444444],[1],[0],[0],[2.1921093999999357],['target'],179,0,179,0,290.04064180000023,,10,290.01973339999995,290.04064180000023,290.04064180000023,0.021484300000338408,292.21203990000004,[-0.075],[-0.46944444444444444],[1],[0],[0],[2.1921093999999357],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
180,0,180,[-0.14027777777777778],[0.4041666666666667],[1],[0],[0],[1.692848099999992],['target'],180,0,180,0,292.2578169000003,,10,292.2369729000002,292.2578169000003,292.2578169000003,0.024655499999880703,293.9300128,[-0.14027777777777778],[0.4041666666666667],[1],[0],[0],[1.692848099999992],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
181,0,181,[-0.2722222222222222],[-0.4152777777777778],[1],[0],[0],[1.7738451000000168],['target'],181,0,181,0,293.9742389000003,,10,293.9565831,293.9742389000003,293.9742389000003,0.026246000000355707,295.7306448000004,[-0.2722222222222222],[-0.4152777777777778],[1],[0],[0],[1.7738451000000168],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
182,0,182,[-0.33611111111111114],[0.24444444444444444],[1],[0],[0],[1.5475086999999803],['target'],182,0,182,0,295.75740399999995,,5,295.74910660000023,295.75740399999995,295.75740399999995,0.018250800000259915,297.2968699000003,[-0.33611111111111114],[0.24444444444444444],[1],[0],[0],[1.5475086999999803],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
183,0,183,[0.3527777777777778],[-0.2125],[1],[0],[0],[1.6320105999998304],['target'],183,0,183,0,297.3241154000002,,5,297.3158816,297.3241154000002,297.3241154000002,0.018780899999910616,298.9481130000004,[0.3527777777777778],[-0.2125],[1],[0],[0],[1.6320105999998304],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
184,0,184,[-0.29583333333333334],[0.42083333333333334],[1],[0],[0],[1.0966874999999163],['target'],184,0,184,0,298.97438809999994,,5,298.96695580000005,298.97438809999994,298.97438809999994,0.01864690000002156,300.063893,[-0.29583333333333334],[0.42083333333333334],[1],[0],[0],[1.0966874999999163],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
185,0,185,[0.1736111111111111],[0.4111111111111111],[1],[0],[0],[1.540345299999899],['target'],185,0,185,0,300.10752260000027,,10,300.09113000000025,300.10752260000027,300.10752260000027,0.027029399999719317,301.6316775,[0.1736111111111111],[0.4111111111111111],[1],[0],[0],[1.540345299999899],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
186,0,186,[-0.24444444444444444],[0.3277777777777778],[1],[0],[0],[1.3491293999995833],['target'],186,0,186,0,301.6577476000002,,5,301.64866640000037,301.6577476000002,301.6577476000002,0.01674830000001748,302.99799170000006,[-0.24444444444444444],[0.3277777777777778],[1],[0],[0],[1.3491293999995833],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
187,0,187,[0.059722222222222225],[-0.30833333333333335],[1],[0],[0],[1.549072900000283],['target'],187,0,187,0,303.0588136000001,,10,303.0340908000003,303.0588136000001,303.0588136000001,0.03587160000006406,304.5834092,[0.059722222222222225],[-0.30833333333333335],[1],[0],[0],[1.549072900000283],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
188,0,188,[-0.34305555555555556],[-0.42916666666666664],[1],[0],[0],[1.487281300000177],['target'],188,0,188,0,304.62486370000033,,5,304.6106903,304.62486370000033,304.62486370000033,0.02694870000004812,306.09831550000035,[-0.34305555555555556],[-0.42916666666666664],[1],[0],[0],[1.487281300000177],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
189,0,189,[0.11388888888888889],[-0.17222222222222222],[1],[0],[0],[1.1469984999998815],['target'],189,0,189,0,306.14161839999997,,10,306.1291692,306.14161839999997,306.14161839999997,0.030626899999788293,307.2763500000001,[0.11388888888888889],[-0.17222222222222222],[1],[0],[0],[1.1469984999998815],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
